"ANO_EJE","NIVEL_GOBIERNO","NIVEL_GOBIERNO_NOMBRE","SECTOR","SECTOR_NOMBRE","PLIEGO","PLIEGO_NOMBRE","SEC_EJEC","EJECUTORA","EJECUTORA_NOMBRE","DEPARTAMENTO_EJECUTORA","DEPARTAMENTO_EJECUTORA_NOMBRE","PROVINCIA_EJECUTORA","PROVINCIA_EJECUTORA_NOMBRE","DISTRITO_EJECUTORA","DISTRITO_EJECUTORA_NOMBRE","SEC_FUNC","PROGRAMA_PPTO","PROGRAMA_PPTO_NOMBRE","TIPO_ACT_PROY","TIPO_ACT_PROY_NOMBRE","PRODUCTO_PROYECTO","PRODUCTO_PROYECTO_NOMBRE","ACTIVIDAD_ACCION_OBRA","ACTIVIDAD_ACCION_OBRA_NOMBRE","FUNCION","FUNCION_NOMBRE","DIVISION_FUNCIONAL","DIVISION_FUNCIONAL_NOMBRE","GRUPO_FUNCIONAL","GRUPO_FUNCIONAL_NOMBRE","META","FINALIDAD","META_NOMBRE","DEPARTAMENTO_META","DEPARTAMENTO_META_NOMBRE","FUENTE_FINANCIAMIENTO","FUENTE_FINANCIAMIENTO_NOMBRE","RUBRO","RUBRO_NOMBRE","TIPO_RECURSO","TIPO_RECURSO_NOMBRE","CATEGORIA_GASTO","CATEGORIA_GASTO_NOMBRE","TIPO_TRANSACCION","GENERICA","GENERICA_NOMBRE","SUBGENERICA","SUBGENERICA_NOMBRE","SUBGENERICA_DET","SUBGENERICA_DET_NOMBRE","ESPECIFICA","ESPECIFICA_NOMBRE","ESPECIFICA_DET","ESPECIFICA_DET_NOMBRE","MONTO_PIA","MODIFICACIONES","MONTO_PIM","MONTO_CERTIFICADO","MONTO_COMPROMETIDO_ANUAL","DEVENGADO_ENERO","DEVENGADO_FEBRERO","DEVENGADO_MARZO","DEVENGADO_ABRIL","DEVENGADO_MAYO","DEVENGADO_JUNIO","DEVENGADO_JULIO","DEVENGADO_AGOSTO","DEVENGADO_SEPTIEMBRE","DEVENGADO_OCTUBRE","DEVENGADO_NOVIEMBRE","DEVENGADO_DICIEMBRE","TOTAL_DEVENGADO"
"2019","M","GOBIERNOS LOCALES"," "," "," "," ","300331","040101","MUNICIPALIDAD PROVINCIAL DE AREQUIPA","04","AREQUIPA","01","AREQUIPA","01","AREQUIPA","216","0132","PUESTA EN VALOR Y USO SOCIAL DEL PATRIMONIO CULTURAL","2","PROYECTO","2128901","PUESTA EN VALOR DE LA AV. J DE LA TORRE Y CALLE SANTA CATALINA, PSJ CALIENES, RIPACHA, DELGADO, VALDIVIA, A. SELVA ALEGRE. ALAMEDA IGLESIA SAN LAZARO, PQE INDEPENDENCIA Y PZA CALIENES DEL BARRIO SAN LAZARO, PROVINCIA DE AREQUIPA - AREQUIPA","6000002","SUPERVISION Y LIQUIDACION DE OBRAS","21","CULTURA Y DEPORTE","045","CULTURA","0099","PATRIMONIO HISTORICO Y CULTURAL","00001","0071964","PUESTA EN VALOR DE LA AV. J DE LA TORRE Y CALLE STA CATALINA, PSJ CALIENES, RIPACHA, DELGADO, VALDIVIA, A. SELVA ALEGRE. ALAMEDA IGLESIA SAN LAZARO, PQE INDEPENDENCIA Y PZA CALIENES DEL BARRIO SAN LAZARO, DISTRITO DE AREQUIPA - AREQUIPA - AREQUIPA","04","AREQUIPA","5","RECURSOS DETERMINADOS","07","FONDO DE COMPENSACION MUNICIPAL","0","NORMAL","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","8","OTROS GASTOS DE ACTIVOS NO FINANCIEROS","1","OTROS GASTOS DE ACTIVOS NO FINANCIEROS","4","OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS","99","OTROS GASTOS","0","540","540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","M","GOBIERNOS LOCALES"," "," "," "," ","300331","040101","MUNICIPALIDAD PROVINCIAL DE AREQUIPA","04","AREQUIPA","01","AREQUIPA","01","AREQUIPA","216","0132","PUESTA EN VALOR Y USO SOCIAL DEL PATRIMONIO CULTURAL","2","PROYECTO","2128901","PUESTA EN VALOR DE LA AV. J DE LA TORRE Y CALLE SANTA CATALINA, PSJ CALIENES, RIPACHA, DELGADO, VALDIVIA, A. SELVA ALEGRE. ALAMEDA IGLESIA SAN LAZARO, PQE INDEPENDENCIA Y PZA CALIENES DEL BARRIO SAN LAZARO, PROVINCIA DE AREQUIPA - AREQUIPA","6000002","SUPERVISION Y LIQUIDACION DE OBRAS","21","CULTURA Y DEPORTE","045","CULTURA","0099","PATRIMONIO HISTORICO Y CULTURAL","00001","0071964","PUESTA EN VALOR DE LA AV. J DE LA TORRE Y CALLE STA CATALINA, PSJ CALIENES, RIPACHA, DELGADO, VALDIVIA, A. SELVA ALEGRE. ALAMEDA IGLESIA SAN LAZARO, PQE INDEPENDENCIA Y PZA CALIENES DEL BARRIO SAN LAZARO, DISTRITO DE AREQUIPA - AREQUIPA - AREQUIPA","04","AREQUIPA","5","RECURSOS DETERMINADOS","07","FONDO DE COMPENSACION MUNICIPAL","0","NORMAL","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","8","OTROS GASTOS DE ACTIVOS NO FINANCIEROS","1","OTROS GASTOS DE ACTIVOS NO FINANCIEROS","4","OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS","99","OTROS GASTOS","0","0","0","540","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","M","GOBIERNOS LOCALES"," "," "," "," ","300331","040101","MUNICIPALIDAD PROVINCIAL DE AREQUIPA","04","AREQUIPA","01","AREQUIPA","01","AREQUIPA","33","0132","PUESTA EN VALOR Y USO SOCIAL DEL PATRIMONIO CULTURAL","3","ACTIVIDAD","3000708","PATRIMONIO CULTURAL SALVAGUARDADO Y PROTEGIDO","5005206","REGISTRO DE BIENES DEL PATRIMONIO CULTURAL","21","CULTURA Y DEPORTE","045","CULTURA","0099","PATRIMONIO HISTORICO Y CULTURAL","00001","0136798","REGISTRO DE BIENES DEL PATRIMONIO CULTURAL","04","AREQUIPA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","0","NORMAL","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","5","MATERIALES Y  UTILES","1","DE OFICINA","2","PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA","119","1528","1647","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","M","GOBIERNOS LOCALES"," "," "," "," ","300331","040101","MUNICIPALIDAD PROVINCIAL DE AREQUIPA","04","AREQUIPA","01","AREQUIPA","01","AREQUIPA","33","0132","PUESTA EN VALOR Y USO SOCIAL DEL PATRIMONIO CULTURAL","3","ACTIVIDAD","3000708","PATRIMONIO CULTURAL SALVAGUARDADO Y PROTEGIDO","5005206","REGISTRO DE BIENES DEL PATRIMONIO CULTURAL","21","CULTURA Y DEPORTE","045","CULTURA","0099","PATRIMONIO HISTORICO Y CULTURAL","00001","0136798","REGISTRO DE BIENES DEL PATRIMONIO CULTURAL","04","AREQUIPA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","0","NORMAL","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","5","MATERIALES Y  UTILES","1","DE OFICINA","2","PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA","0","0","0","1647","1007.99","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","M","GOBIERNOS LOCALES"," "," "," "," ","300331","040101","MUNICIPALIDAD PROVINCIAL DE AREQUIPA","04","AREQUIPA","01","AREQUIPA","01","AREQUIPA","33","0132","PUESTA EN VALOR Y USO SOCIAL DEL PATRIMONIO CULTURAL","3","ACTIVIDAD","3000708","PATRIMONIO CULTURAL SALVAGUARDADO Y PROTEGIDO","5005206","REGISTRO DE BIENES DEL PATRIMONIO CULTURAL","21","CULTURA Y DEPORTE","045","CULTURA","0099","PATRIMONIO HISTORICO Y CULTURAL","00001","0136798","REGISTRO DE BIENES DEL PATRIMONIO CULTURAL","04","AREQUIPA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","0","NORMAL","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","7","SERVICIOS PROFESIONALES Y TECNICOS","1","SERVICIOS DE CONSULTORIAS, ASESORIAS Y SIMILARES DESARROLLADOS POR PERSONAS JURIDICAS","2","ASESORIAS","15000","0","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","M","GOBIERNOS LOCALES"," "," "," "," ","300331","040101","MUNICIPALIDAD PROVINCIAL DE AREQUIPA","04","AREQUIPA","01","AREQUIPA","01","AREQUIPA","33","0132","PUESTA EN VALOR Y USO SOCIAL DEL PATRIMONIO CULTURAL","3","ACTIVIDAD","3000708","PATRIMONIO CULTURAL SALVAGUARDADO Y PROTEGIDO","5005206","REGISTRO DE BIENES DEL PATRIMONIO CULTURAL","21","CULTURA Y DEPORTE","045","CULTURA","0099","PATRIMONIO HISTORICO Y CULTURAL","00001","0136798","REGISTRO DE BIENES DEL PATRIMONIO CULTURAL","04","AREQUIPA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","0","NORMAL","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","7","SERVICIOS PROFESIONALES Y TECNICOS","11","OTROS SERVICIOS","99","SERVICIOS DIVERSOS","0","10938","10938","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","M","GOBIERNOS LOCALES"," "," "," "," ","300331","040101","MUNICIPALIDAD PROVINCIAL DE AREQUIPA","04","AREQUIPA","01","AREQUIPA","01","AREQUIPA","33","0132","PUESTA EN VALOR Y USO SOCIAL DEL PATRIMONIO CULTURAL","3","ACTIVIDAD","3000708","PATRIMONIO CULTURAL SALVAGUARDADO Y PROTEGIDO","5005206","REGISTRO DE BIENES DEL PATRIMONIO CULTURAL","21","CULTURA Y DEPORTE","045","CULTURA","0099","PATRIMONIO HISTORICO Y CULTURAL","00001","0136798","REGISTRO DE BIENES DEL PATRIMONIO CULTURAL","04","AREQUIPA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","0","NORMAL","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","7","SERVICIOS PROFESIONALES Y TECNICOS","11","OTROS SERVICIOS","99","SERVICIOS DIVERSOS","0","0","0","10938","5000","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","M","GOBIERNOS LOCALES"," "," "," "," ","300331","040101","MUNICIPALIDAD PROVINCIAL DE AREQUIPA","04","AREQUIPA","01","AREQUIPA","01","AREQUIPA","33","0132","PUESTA EN VALOR Y USO SOCIAL DEL PATRIMONIO CULTURAL","3","ACTIVIDAD","3000708","PATRIMONIO CULTURAL SALVAGUARDADO Y PROTEGIDO","5005206","REGISTRO DE BIENES DEL PATRIMONIO CULTURAL","21","CULTURA Y DEPORTE","045","CULTURA","0099","PATRIMONIO HISTORICO Y CULTURAL","00001","0136798","REGISTRO DE BIENES DEL PATRIMONIO CULTURAL","04","AREQUIPA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","1","UNIVERSIDADES / GOB. LOCALES","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","5","MATERIALES Y  UTILES","1","DE OFICINA","2","PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA","0","0","0","0","0","0","0","0","0","0","0","717","0","0","0","0","290.99","1007.99"
"2019","M","GOBIERNOS LOCALES"," "," "," "," ","300331","040101","MUNICIPALIDAD PROVINCIAL DE AREQUIPA","04","AREQUIPA","01","AREQUIPA","01","AREQUIPA","33","0132","PUESTA EN VALOR Y USO SOCIAL DEL PATRIMONIO CULTURAL","3","ACTIVIDAD","3000708","PATRIMONIO CULTURAL SALVAGUARDADO Y PROTEGIDO","5005206","REGISTRO DE BIENES DEL PATRIMONIO CULTURAL","21","CULTURA Y DEPORTE","045","CULTURA","0099","PATRIMONIO HISTORICO Y CULTURAL","00001","0136798","REGISTRO DE BIENES DEL PATRIMONIO CULTURAL","04","AREQUIPA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","1","UNIVERSIDADES / GOB. LOCALES","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","7","SERVICIOS PROFESIONALES Y TECNICOS","11","OTROS SERVICIOS","99","SERVICIOS DIVERSOS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000"
"2019","M","GOBIERNOS LOCALES"," "," "," "," ","300331","040101","MUNICIPALIDAD PROVINCIAL DE AREQUIPA","04","AREQUIPA","01","AREQUIPA","01","AREQUIPA","33","0132","PUESTA EN VALOR Y USO SOCIAL DEL PATRIMONIO CULTURAL","3","ACTIVIDAD","3000708","PATRIMONIO CULTURAL SALVAGUARDADO Y PROTEGIDO","5005206","REGISTRO DE BIENES DEL PATRIMONIO CULTURAL","21","CULTURA Y DEPORTE","045","CULTURA","0099","PATRIMONIO HISTORICO Y CULTURAL","00001","0136798","REGISTRO DE BIENES DEL PATRIMONIO CULTURAL","04","AREQUIPA","5","RECURSOS DETERMINADOS","08","IMPUESTOS MUNICIPALES","0","NORMAL","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","5","MATERIALES Y  UTILES","4","ELECTRICIDAD, ILUMINACION Y ELECTRONICA","1","ELECTRICIDAD, ILUMINACION Y ELECTRONICA","0","1580","1580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
